MMSI,IMO,船名,船长,船宽,载重吨,总吨,吃水
413905564," ""null"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
412503720," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413469180," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413900591," ""0"""," """""," ""null"""," ""null"""," """""," """""," ""null"""
413900883," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413901862," ""null"""," ""null"""," ""61"""," ""13"""," ""null"""," ""null"""," ""null"""
413905575," ""null"""," ""null"""," ""60"""," ""12"""," ""null"""," ""null"""," ""null"""
412474550," ""null"""," ""粤韶关货2338"""," ""66"""," ""13"""," """""," ""989"""," ""null"""
413510630," ""null"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""null"""
413787937," ""20"""," ""null"""," ""73"""," ""13"""," ""null"""," ""null"""," ""null"""
413900957," ""null"""," """""," ""null"""," ""null"""," ""306"""," ""208"""," ""null"""
413906193," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413907303," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413907392," ""0"""," ""null"""," ""67"""," ""14"""," ""null"""," ""null"""," ""null"""
413972745," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
413973617," ""null"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413976086," ""0"""," ""null"""," ""47"""," ""10"""," ""null"""," ""null"""," ""null"""
413977218," ""0"""," ""null"""," ""47"""," ""10"""," ""null"""," ""null"""," ""null"""
200000953," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413470450," ""null"""," ""null"""," ""60"""," ""13"""," ""null"""," ""null"""," ""null"""
413508750," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413971659," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413480534,,,,,,,
413480534," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413791817," ""2"""," ""null"""," ""54"""," ""12"""," ""null"""," ""null"""," ""null"""
413900502," ""null"""," ""粤信和313"""," ""50"""," ""11"""," ""879"""," ""598"""," ""null"""
413900574," ""null"""," """""," ""48"""," ""13"""," ""325"""," ""221"""," ""0"""
413900793," ""null"""," """""," ""null"""," ""null"""," ""346"""," ""235"""," ""null"""
413902338," ""null"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413906245," ""null"""," ""null"""," ""81"""," ""14"""," ""null"""," ""null"""," ""null"""
413906248," ""0"""," ""null"""," ""59"""," ""16"""," ""null"""," ""null"""," ""null"""
413907379," ""null"""," ""null"""," ""71"""," ""14"""," ""null"""," ""null"""," ""null"""
413950661," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413974653," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413996669," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413997335," ""0"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413998692," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
409660429,,,,,,,
409660429," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413762435," ""null"""," ""null"""," ""35"""," ""8"""," ""null"""," ""null"""," ""null"""
413900752," ""0"""," ""null"""," ""66"""," ""12"""," ""null"""," ""null"""," ""null"""
413902688," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413971271," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413979624," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413984728," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413998795," ""null"""," ""null"""," ""71"""," ""14"""," ""null"""," ""null"""," ""null"""
514661328,,,,,,,
514661328," ""null"""," ""null"""," ""71"""," ""14"""," ""null"""," ""null"""," ""null"""
412474741," ""0"""," ""null"""," ""21"""," ""6"""," ""null"""," ""null"""," ""0"""
413476870," ""null"""," ""null"""," ""36"""," ""15"""," ""null"""," ""null"""," ""null"""
413481461,,,,,,,
413481461," ""null"""," ""null"""," ""36"""," ""15"""," ""null"""," ""null"""," ""null"""
413774064," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""null"""
413900071," ""0"""," ""粤韶关货2299"""," ""64"""," ""13"""," ""1425"""," ""969"""," ""null"""
413902816," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413905522," ""null"""," ""null"""," ""94"""," ""19"""," ""null"""," ""null"""," ""null"""
413976699," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413981559," ""0"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413981768," ""null"""," ""null"""," ""63"""," ""14"""," ""null"""," ""null"""," ""null"""
413990995," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413992701," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413998012," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""null"""
800054036," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413467197,,,,,,,
413467197," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413474549,,,,,,,
413474549," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413484745," ""0"""," ""null"""," ""79"""," ""14"""," ""null"""," ""null"""," ""0"""
413490260," ""0"""," ""null"""," ""72"""," ""14"""," ""null"""," ""null"""," ""null"""
413901058," ""0"""," ""null"""," ""50"""," ""15"""," ""null"""," ""null"""," ""null"""
413902263," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413906588," ""0"""," ""null"""," ""60"""," ""18"""," ""null"""," ""null"""," ""null"""
413906625," ""null"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413978805," ""359452806"""," ""null"""," ""39"""," ""7"""," ""null"""," ""null"""," ""2.9000001"""
413989653," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413477054,,,,,,,
413477054," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413485510," ""null"""," ""null"""," ""68"""," ""13"""," ""null"""," ""null"""," ""0"""
413900959," ""null"""," """""," ""60"""," ""13"""," ""379"""," ""235"""," ""null"""
413974045," ""0"""," ""null"""," ""50"""," ""10"""," ""null"""," ""null"""," ""2.5"""
412503110," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413861599," ""0"""," ""null"""," ""66"""," ""16"""," ""null"""," ""null"""," ""2.4000001"""
413900515," ""null"""," """""," ""null"""," ""null"""," ""2900"""," ""1972"""," ""null"""
413904503," ""null"""," ""null"""," ""40"""," ""8"""," ""null"""," ""null"""," ""null"""
413906766," ""null"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413906989," ""null"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413975364," ""0"""," ""null"""," ""90"""," ""18"""," ""null"""," ""null"""," ""null"""
413984123," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413985014," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413996638," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
447036826,,,,,,,
447036826," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413901863," ""0"""," """""," ""50"""," ""13"""," ""10266"""," ""6109"""," ""null"""
413902922," ""0"""," ""null"""," ""51"""," ""10"""," ""null"""," ""null"""," ""null"""
413906012," ""0"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
413976473," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
256797000," ""9269233"""," """""," ""225"""," ""32"""," ""55473"""," ""30811"""," ""14.1000004"""
412478670," ""0"""," ""null"""," ""93"""," ""19"""," ""null"""," ""null"""," ""0"""
413901042," ""0"""," ""null"""," ""42"""," ""7"""," ""null"""," ""null"""," ""null"""
413901842," ""null"""," ""null"""," ""69"""," ""16"""," ""null"""," ""null"""," ""null"""
413906456," ""0"""," ""null"""," ""59"""," ""16"""," ""null"""," ""null"""," ""3.20000005"""
413907003," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413954318," ""0"""," ""null"""," ""56"""," ""13"""," ""null"""," ""null"""," ""null"""
412752020," ""0"""," ""新浩程9"""," ""null"""," ""null"""," ""805"""," ""499"""," ""null"""
413508990," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""0"""
413785313," ""0"""," ""null"""," ""69"""," ""14"""," ""null"""," ""null"""," ""null"""
413902057," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""3.5"""
413902142," ""0"""," ""粤广海货9805"""," ""46"""," ""10"""," ""287"""," ""195"""," ""2.70000005"""
413903439," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413977918," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413985778," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""null"""
413991491," ""0"""," ""null"""," ""49"""," ""10"""," ""null"""," ""null"""," ""3.5"""
413998502," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413467750," ""null"""," ""null"""," ""60"""," ""13"""," ""null"""," ""null"""," ""null"""
413774056," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413900235," ""0"""," ""粤韶关货2391"""," ""52"""," ""11"""," ""859"""," ""584"""," ""null"""
413901107," ""0"""," """""," ""78"""," ""12"""," ""1818"""," ""1091"""," ""2.20000005"""
413957749," ""0"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413468110," ""0"""," ""null"""," ""47"""," ""9"""," ""null"""," ""null"""," ""null"""
413800122," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413851631," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413903044," ""null"""," ""null"""," ""59"""," ""12"""," ""null"""," ""null"""," ""null"""
413972199," ""null"""," ""null"""," ""36"""," ""8"""," ""null"""," ""null"""," ""null"""
413975474," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413976550," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""0"""
413993734," ""null"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413473030," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413475081,,,,,,,
413475081," ""0"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413478250," ""null"""," ""null"""," ""52"""," ""12"""," ""null"""," ""null"""," ""null"""
413479490," ""null"""," ""null"""," ""78"""," ""13"""," ""null"""," ""null"""," ""null"""
413482330," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413508069," ""null"""," ""null"""," ""49"""," ""8"""," ""null"""," ""null"""," ""0"""
413509830," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413762945," ""0"""," ""null"""," ""43"""," ""9"""," ""null"""," ""null"""," ""0"""
413772524," ""null"""," ""粤韶关货1688"""," ""53"""," ""12"""," """""," ""593"""," ""null"""
413900189," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413900546," ""0"""," """""," ""81"""," ""18"""," ""3126"""," ""2126"""," ""null"""
413900678,,,,,,,
413900678," ""0"""," """""," ""81"""," ""18"""," ""3126"""," ""2126"""," ""null"""
413902674," ""0"""," ""null"""," ""54"""," ""12"""," ""null"""," ""null"""," ""null"""
413906206," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413954053," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413972315," ""null"""," ""null"""," ""40"""," ""9"""," ""null"""," ""null"""," ""null"""
413981621," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413983809," ""0"""," ""null"""," ""37"""," ""8"""," ""null"""," ""null"""," ""null"""
413983975," ""0"""," ""null"""," ""49"""," ""12"""," ""null"""," ""null"""," ""null"""
413991199," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413998829," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413998869," ""0"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
201006210," ""201006210"""," ""null"""," ""68"""," ""15"""," ""null"""," ""null"""," ""3.20000005"""
201006245," ""356515840"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413762785," ""67774464"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""2.5999999"""
413900501," ""0"""," ""南南燃油33"""," ""70"""," ""15"""," """""," ""1477"""," ""null"""
413906185," ""null"""," ""null"""," ""73"""," ""15"""," ""null"""," ""null"""," ""null"""
413974645," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413486570," ""null"""," ""null"""," ""68"""," ""14"""," ""null"""," ""null"""," ""null"""
413776783," ""null"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413901740," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413901839," ""0"""," ""null"""," ""78"""," ""14"""," ""null"""," ""null"""," ""null"""
413902225," ""null"""," ""null"""," ""48"""," ""10"""," ""null"""," ""null"""," ""null"""
413904771," ""null"""," ""null"""," ""52"""," ""13"""," ""null"""," ""null"""," ""null"""
413907541," ""null"""," ""null"""," ""63"""," ""13"""," ""null"""," ""null"""," ""null"""
413954729," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413976907," ""null"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""null"""
413989758," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413996953," ""0"""," ""null"""," ""57"""," ""16"""," ""null"""," ""null"""," ""1.60000002"""
413997877," ""0"""," ""null"""," ""66"""," ""13"""," ""null"""," ""null"""," ""null"""
413470690," ""null"""," ""null"""," ""67"""," ""13"""," ""null"""," ""null"""," ""null"""
413474570," ""0"""," ""null"""," ""53"""," ""12"""," ""null"""," ""null"""," ""null"""
413478420," ""null"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413488450," ""null"""," ""null"""," ""83"""," ""17"""," ""null"""," ""null"""," ""null"""
413762722," ""0"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413773018," ""0"""," ""null"""," ""38"""," ""7"""," ""null"""," ""null"""," ""null"""
413907223," ""0"""," ""null"""," ""30"""," ""5"""," ""null"""," ""null"""," ""0"""
413974468," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""0"""
413978797," ""0"""," ""null"""," ""52"""," ""10"""," ""null"""," ""null"""," ""0"""
413468597," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413469218," ""0"""," ""null"""," ""0"""," ""0"""," ""null"""," ""null"""," ""null"""
413469410," ""null"""," ""null"""," ""28"""," ""9"""," ""null"""," ""null"""," ""null"""
413483180," ""null"""," ""null"""," ""53"""," ""11"""," ""null"""," ""null"""," ""null"""
413486420," ""null"""," ""null"""," ""49"""," ""11"""," ""null"""," ""null"""," ""null"""
413508280," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413510140," ""0"""," ""null"""," ""64"""," ""13"""," ""null"""," ""null"""," ""0"""
413776847," ""0"""," ""null"""," ""39"""," ""8"""," ""null"""," ""null"""," ""null"""
413853578," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413906003," ""null"""," ""null"""," ""60"""," ""13"""," ""null"""," ""null"""," ""null"""
413950928," ""null"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413972665," ""null"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""0"""
413978405," ""0"""," ""null"""," ""56"""," ""12"""," ""null"""," ""null"""," ""null"""
413991598," ""0"""," ""null"""," ""49"""," ""13"""," ""null"""," ""null"""," ""null"""
413997803," ""null"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
885702237,,,,,,,
885702237," ""null"""," ""null"""," ""56"""," ""11"""," ""null"""," ""null"""," ""null"""
413486510," ""null"""," ""null"""," ""57"""," ""11"""," ""null"""," ""null"""," ""null"""
413788918," ""0"""," ""null"""," ""56"""," ""12"""," ""null"""," ""null"""," ""0"""
413900894," ""null"""," ""null"""," ""50"""," ""16"""," ""null"""," ""null"""," ""null"""
413953815," ""null"""," ""null"""," ""42"""," ""9"""," ""null"""," ""null"""," ""null"""
413474778,,,,,,,
413474778," ""null"""," ""null"""," ""42"""," ""9"""," ""null"""," ""null"""," ""null"""
413762917," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413902184," ""0"""," ""null"""," ""50"""," ""13"""," ""null"""," ""null"""," ""null"""
413902265," ""0"""," ""null"""," ""50"""," ""11"""," ""null"""," ""null"""," ""null"""
413954052," ""0"""," ""null"""," ""57"""," ""13"""," ""null"""," ""null"""," ""1.89999998"""
413973499," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
412475358," ""0"""," ""null"""," ""38"""," ""6"""," ""null"""," ""null"""," ""0"""
413472730," ""null"""," ""null"""," ""68"""," ""13"""," ""null"""," ""null"""," ""null"""
413488840," ""0"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""," ""null"""
413774672," ""0"""," ""null"""," ""90"""," ""19"""," ""null"""," ""null"""," ""4.5"""
413900123," ""null"""," ""粤韶关货2300"""," ""null"""," ""null"""," ""854"""," ""581"""," ""null"""
413901717," ""0"""," ""null"""," ""77"""," ""16"""," ""null"""," ""null"""," ""null"""
413903237," ""0"""," ""null"""," ""78"""," ""14"""," ""null"""," ""null"""," ""null"""
413903809," ""null"""," ""null"""," ""52"""," ""11"""," ""null"""," ""null"""," ""null"""
413906354," ""0"""," ""null"""," ""60"""," ""16"""," ""null"""," ""null"""," ""3.79999995"""
413906684," ""null"""," ""null"""," ""65"""," ""19"""," ""null"""," ""null"""," ""null"""
